episode,reward,success,epsilon,steps
1731,1.0,1,0.05,86
1732,0.0,1,0.05,3
1733,1.0,1,0.05,19
1734,1.0,1,0.05,20
1735,0.0,1,0.05,26
1736,0.0,1,0.05,14
1737,1.0,1,0.05,14
1738,1.0,1,0.05,31
1739,1.0,1,0.05,40
1740,0.0,1,0.05,26
1741,0.0,1,0.05,8
1742,1.0,1,0.05,29
1743,1.0,1,0.05,69
1744,1.0,1,0.05,6
1745,1.0,1,0.05,29
1746,1.0,1,0.05,39
1747,0.0,1,0.05,68
1748,0.0,1,0.05,42
1749,1.0,1,0.05,34
1750,0.0,1,0.05,10
1751,0.0,1,0.05,12
1752,0.0,1,0.05,51
1753,0.0,1,0.05,13
1754,1.0,1,0.05,34
1755,0.0,1,0.05,11
1756,0.0,1,0.05,25
1757,0.0,1,0.05,100
1758,1.0,1,0.05,90
1759,0.0,1,0.05,34
1760,1.0,1,0.05,32
1761,1.0,1,0.05,34
1762,1.0,1,0.05,24
1763,0.0,1,0.05,5
1764,1.0,1,0.05,32
1765,1.0,1,0.05,25
1766,0.0,1,0.05,58
1767,0.0,1,0.05,9
1768,1.0,1,0.05,56
1769,1.0,1,0.05,61
1770,0.0,1,0.05,21
1771,1.0,1,0.05,38
1772,0.0,1,0.05,100
1773,0.0,1,0.05,43
1774,1.0,1,0.05,15
1775,1.0,1,0.05,39
1776,1.0,1,0.05,43
1777,0.0,1,0.05,5
1778,1.0,1,0.05,25
1779,0.0,1,0.05,16
1780,0.0,1,0.05,12
1781,0.0,1,0.05,22
1782,1.0,1,0.05,23
1783,0.0,1,0.05,26
1784,0.0,1,0.05,31
1785,1.0,1,0.05,48
1786,0.0,1,0.05,11
1787,0.0,1,0.05,46
1788,0.0,1,0.05,23
1789,1.0,1,0.05,37
1790,1.0,1,0.05,40
1791,1.0,1,0.05,37
1792,0.0,1,0.05,31
1793,1.0,1,0.05,15
1794,1.0,1,0.05,23
1795,0.0,1,0.05,5
1796,0.0,1,0.05,2
1797,0.0,1,0.05,55
1798,0.0,1,0.05,24
1799,0.0,1,0.05,5
1800,1.0,1,0.05,34
1801,1.0,1,0.05,11
1802,1.0,1,0.05,42
1803,1.0,1,0.05,34
1804,0.0,1,0.05,22
1805,1.0,1,0.05,13
1806,1.0,1,0.05,40
1807,0.0,1,0.05,19
1808,1.0,1,0.05,49
1809,0.0,1,0.05,81
1810,0.0,1,0.05,15
1811,0.0,1,0.05,52
1812,1.0,1,0.05,17
1813,0.0,1,0.05,43
1814,0.0,1,0.05,21
1815,1.0,1,0.05,37
1816,1.0,1,0.05,11
1817,0.0,1,0.05,44
1818,0.0,1,0.05,12
1819,0.0,1,0.05,15
1820,1.0,1,0.05,43
1821,1.0,1,0.05,17
1822,1.0,1,0.05,21
1823,1.0,1,0.05,6
1824,0.0,1,0.05,27
1825,0.0,1,0.05,33
1826,1.0,1,0.05,48
1827,0.0,1,0.05,34
1828,1.0,1,0.05,33
1829,0.0,1,0.05,100
1830,0.0,1,0.05,30
1831,1.0,1,0.05,43
1832,0.0,1,0.05,24
1833,0.0,1,0.05,47
1834,1.0,1,0.05,57
1835,1.0,1,0.05,49
1836,1.0,1,0.05,16
1837,0.0,1,0.05,32
1838,1.0,1,0.05,20
1839,0.0,1,0.05,7
1840,0.0,1,0.05,7
1841,1.0,1,0.05,26
1842,1.0,1,0.05,64
1843,0.0,1,0.05,27
1844,1.0,1,0.05,34
1845,1.0,1,0.05,41
1846,0.0,1,0.05,74
1847,1.0,1,0.05,18
1848,1.0,1,0.05,49
1849,0.0,1,0.05,21
1850,1.0,1,0.05,27
1851,1.0,1,0.05,78
1852,0.0,1,0.05,14
1853,1.0,1,0.05,35
1854,0.0,1,0.05,80
1855,1.0,1,0.05,16
1856,1.0,1,0.05,26
1857,0.0,1,0.05,52
1858,1.0,1,0.05,22
1859,0.0,1,0.05,32
1860,1.0,1,0.05,39
1861,0.0,1,0.05,27
1862,0.0,1,0.05,36
1863,1.0,1,0.05,12
1864,1.0,1,0.05,98
1865,0.0,1,0.05,73
1866,1.0,1,0.05,65
1867,1.0,1,0.05,43
1868,0.0,1,0.05,42
1869,1.0,1,0.05,10
1870,1.0,1,0.05,11
1871,1.0,1,0.05,67
1872,0.0,1,0.05,29
1873,0.0,1,0.05,66
1874,1.0,1,0.05,90
1875,0.0,1,0.05,69
1876,1.0,1,0.05,67
1877,0.0,1,0.05,10
1878,1.0,1,0.05,21
1879,1.0,1,0.05,27
1880,1.0,1,0.05,47
1881,1.0,1,0.05,18
1882,1.0,1,0.05,70
1883,0.0,1,0.05,47
1884,0.0,1,0.05,23
1885,0.0,1,0.05,18
1886,0.0,1,0.05,8
1887,0.0,1,0.05,12
1888,1.0,1,0.05,19
1889,1.0,1,0.05,9
1890,0.0,1,0.05,24
1891,0.0,1,0.05,100
1892,1.0,1,0.05,56
1893,0.0,1,0.05,7
1894,0.0,1,0.05,6
1895,0.0,1,0.05,44
1896,0.0,1,0.05,87
1897,1.0,1,0.05,65
1898,1.0,1,0.05,17
1899,1.0,1,0.05,79
1900,1.0,1,0.05,64
1901,0.0,1,0.05,37
1902,0.0,1,0.05,11
1903,0.0,1,0.05,47
1904,0.0,1,0.05,12
1905,0.0,1,0.05,4
1906,1.0,1,0.05,16
1907,1.0,1,0.05,11
1908,0.0,1,0.05,5
1909,0.0,1,0.05,26
1910,0.0,1,0.05,16
1911,1.0,1,0.05,27
1912,0.0,1,0.05,6
1913,0.0,1,0.05,13
1914,1.0,1,0.05,25
1915,0.0,1,0.05,4
1916,1.0,1,0.05,45
1917,1.0,1,0.05,66
1918,0.0,1,0.05,19
1919,1.0,1,0.05,31
1920,0.0,1,0.05,8
1921,0.0,1,0.05,24
1922,1.0,1,0.05,12
1923,0.0,1,0.05,4
1924,0.0,1,0.05,39
1925,0.0,1,0.05,66
1926,0.0,1,0.05,100
1927,1.0,1,0.05,49
1928,0.0,1,0.05,22
1929,0.0,1,0.05,8
1930,0.0,1,0.05,27
1931,1.0,1,0.05,33
1932,1.0,1,0.05,20
1933,1.0,1,0.05,31
1934,0.0,1,0.05,90
1935,0.0,1,0.05,33
1936,0.0,1,0.05,38
1937,0.0,1,0.05,38
1938,1.0,1,0.05,28
1939,1.0,1,0.05,29
1940,0.0,1,0.05,16
1941,1.0,1,0.05,22
1942,0.0,1,0.05,21
1943,1.0,1,0.05,54
1944,1.0,1,0.05,43
1945,1.0,1,0.05,67
1946,0.0,1,0.05,23
1947,0.0,1,0.05,6
1948,0.0,1,0.05,12
1949,0.0,1,0.05,12
1950,1.0,1,0.05,52
1951,0.0,1,0.05,20
1952,1.0,1,0.05,19
1953,1.0,1,0.05,35
1954,1.0,1,0.05,21
1955,0.0,1,0.05,46
1956,1.0,1,0.05,9
1957,1.0,1,0.05,16
1958,0.0,1,0.05,14
1959,1.0,1,0.05,17
1960,0.0,1,0.05,27
1961,0.0,1,0.05,65
1962,1.0,1,0.05,35
1963,1.0,1,0.05,7
1964,0.0,1,0.05,30
1965,1.0,1,0.05,22
1966,1.0,1,0.05,15
1967,0.0,1,0.05,5
1968,0.0,1,0.05,22
1969,1.0,1,0.05,12
1970,0.0,1,0.05,5
1971,0.0,1,0.05,21
1972,0.0,1,0.05,15
1973,1.0,1,0.05,11
1974,0.0,1,0.05,38
1975,0.0,1,0.05,31
1976,1.0,1,0.05,21
1977,0.0,1,0.05,91
1978,0.0,1,0.05,25
1979,0.0,1,0.05,18
1980,1.0,1,0.05,18
1981,0.0,1,0.05,29
1982,1.0,1,0.05,16
1983,1.0,1,0.05,23
1984,0.0,1,0.05,33
1985,0.0,1,0.05,15
1986,1.0,1,0.05,59
1987,1.0,1,0.05,32
1988,1.0,1,0.05,15
1989,0.0,1,0.05,5
1990,1.0,1,0.05,68
1991,1.0,1,0.05,30
1992,0.0,1,0.05,3
1993,1.0,1,0.05,9
1994,1.0,1,0.05,26
1995,1.0,1,0.05,42
1996,1.0,1,0.05,21
1997,0.0,1,0.05,7
1998,1.0,1,0.05,77
1999,0.0,1,0.05,100
2000,1.0,1,0.05,22
2001,1.0,1,0.05,15
2002,1.0,1,0.05,42
2003,1.0,1,0.05,46
2004,0.0,1,0.05,8
2005,1.0,1,0.05,22
2006,1.0,1,0.05,45
2007,1.0,1,0.05,56
2008,0.0,1,0.05,35
2009,1.0,1,0.05,20
2010,1.0,1,0.05,85
2011,0.0,1,0.05,4
2012,0.0,1,0.05,66
2013,1.0,1,0.05,35
2014,1.0,1,0.05,68
2015,1.0,1,0.05,9
2016,0.0,1,0.05,25
2017,1.0,1,0.05,32
2018,1.0,1,0.05,29
2019,0.0,1,0.05,9
2020,0.0,1,0.05,29
2021,1.0,1,0.05,21
2022,0.0,1,0.05,57
2023,1.0,1,0.05,26
2024,1.0,1,0.05,10
2025,1.0,1,0.05,20
2026,1.0,1,0.05,38
2027,0.0,1,0.05,20
2028,1.0,1,0.05,29
2029,1.0,1,0.05,76
2030,0.0,1,0.05,79
2031,1.0,1,0.05,64
2032,0.0,1,0.05,17
2033,0.0,1,0.05,41
2034,1.0,1,0.05,12
2035,0.0,1,0.05,10
2036,0.0,1,0.05,47
2037,1.0,1,0.05,32
2038,0.0,1,0.05,13
2039,0.0,1,0.05,44
2040,1.0,1,0.05,82
2041,0.0,1,0.05,26
2042,1.0,1,0.05,30
2043,1.0,1,0.05,47
2044,1.0,1,0.05,43
2045,0.0,1,0.05,48
2046,0.0,1,0.05,13
2047,1.0,1,0.05,72
2048,0.0,1,0.05,29
2049,1.0,1,0.05,28
2050,0.0,1,0.05,28
2051,0.0,1,0.05,7
2052,1.0,1,0.05,37
2053,1.0,1,0.05,15
2054,0.0,1,0.05,57
2055,1.0,1,0.05,25
2056,0.0,1,0.05,11
2057,0.0,1,0.05,35
2058,1.0,1,0.05,36
2059,1.0,1,0.05,70
2060,0.0,1,0.05,48
2061,0.0,1,0.05,69
2062,1.0,1,0.05,17
2063,0.0,1,0.05,9
2064,1.0,1,0.05,31
2065,0.0,1,0.05,62
2066,0.0,1,0.05,13
2067,1.0,1,0.05,37
2068,0.0,1,0.05,20
2069,0.0,1,0.05,45
2070,0.0,1,0.05,11
2071,1.0,1,0.05,41
2072,1.0,1,0.05,36
2073,0.0,1,0.05,43
2074,1.0,1,0.05,36
2075,1.0,1,0.05,36
2076,0.0,1,0.05,13
2077,1.0,1,0.05,22
2078,1.0,1,0.05,10
2079,1.0,1,0.05,30
2080,0.0,1,0.05,22
2081,0.0,1,0.05,100
2082,1.0,1,0.05,9
2083,0.0,1,0.05,10
2084,0.0,1,0.05,22
2085,0.0,1,0.05,56
2086,1.0,1,0.05,19
2087,1.0,1,0.05,17
2088,0.0,1,0.05,100
2089,0.0,1,0.05,51
2090,1.0,1,0.05,9
2091,0.0,1,0.05,73
2092,1.0,1,0.05,15
2093,0.0,1,0.05,10
2094,0.0,1,0.05,17
2095,1.0,1,0.05,32
2096,0.0,1,0.05,37
2097,0.0,1,0.05,42
2098,0.0,1,0.05,21
2099,0.0,1,0.05,70
2100,0.0,1,0.05,20
2101,0.0,1,0.05,47
2102,0.0,1,0.05,52
2103,1.0,1,0.05,53
2104,1.0,1,0.05,9
2105,0.0,1,0.05,10
2106,0.0,1,0.05,55
2107,0.0,1,0.05,30
2108,0.0,1,0.05,14
2109,1.0,1,0.05,14
2110,0.0,1,0.05,19
2111,1.0,1,0.05,45
2112,1.0,1,0.05,39
2113,0.0,1,0.05,10
2114,0.0,1,0.05,13
2115,0.0,1,0.05,36
2116,1.0,1,0.05,19
2117,1.0,1,0.05,37
2118,0.0,1,0.05,14
2119,1.0,1,0.05,78
2120,0.0,1,0.05,17
2121,1.0,1,0.05,76
2122,1.0,1,0.05,19
2123,1.0,1,0.05,44
2124,1.0,1,0.05,31
2125,0.0,1,0.05,33
2126,1.0,1,0.05,27
2127,1.0,1,0.05,39
2128,0.0,1,0.05,35
2129,0.0,1,0.05,52
2130,0.0,1,0.05,100
2131,0.0,1,0.05,18
2132,0.0,1,0.05,29
2133,1.0,1,0.05,20
2134,0.0,1,0.05,9
2135,0.0,1,0.05,48
2136,1.0,1,0.05,38
2137,0.0,1,0.05,29
2138,0.0,1,0.05,54
2139,0.0,1,0.05,14
2140,1.0,1,0.05,8
2141,0.0,1,0.05,100
2142,1.0,1,0.05,43
2143,0.0,1,0.05,14
2144,0.0,1,0.05,4
2145,0.0,1,0.05,13
2146,0.0,1,0.05,24
2147,0.0,1,0.05,22
2148,1.0,1,0.05,33
2149,1.0,1,0.05,52
2150,0.0,1,0.05,28
2151,0.0,1,0.05,14
2152,0.0,1,0.05,27
2153,0.0,1,0.05,11
2154,0.0,1,0.05,16
2155,1.0,1,0.05,27
2156,1.0,1,0.05,38
2157,0.0,1,0.05,29
2158,1.0,1,0.05,63
2159,1.0,1,0.05,65
2160,1.0,1,0.05,26
2161,1.0,1,0.05,26
2162,0.0,1,0.05,40
2163,1.0,1,0.05,18
2164,1.0,1,0.05,22
2165,0.0,1,0.05,22
2166,1.0,1,0.05,95
2167,1.0,1,0.05,21
2168,0.0,1,0.05,35
2169,0.0,1,0.05,34
2170,0.0,1,0.05,15
2171,1.0,1,0.05,32
2172,1.0,1,0.05,47
2173,0.0,1,0.05,21
2174,1.0,1,0.05,25
2175,0.0,1,0.05,2
2176,1.0,1,0.05,18
2177,1.0,1,0.05,17
2178,0.0,1,0.05,42
2179,0.0,1,0.05,61
2180,0.0,1,0.05,25
2181,1.0,1,0.05,16
2182,0.0,1,0.05,16
2183,1.0,1,0.05,49
2184,1.0,1,0.05,18
2185,1.0,1,0.05,59
2186,1.0,1,0.05,14
2187,1.0,1,0.05,35
2188,0.0,1,0.05,9
2189,1.0,1,0.05,13
2190,0.0,1,0.05,50
2191,0.0,1,0.05,10
2192,1.0,1,0.05,22
2193,0.0,1,0.05,19
2194,0.0,1,0.05,19
2195,1.0,1,0.05,26
2196,0.0,1,0.05,33
2197,0.0,1,0.05,24
2198,0.0,1,0.05,2
2199,0.0,1,0.05,39
2200,1.0,1,0.05,59
2201,0.0,1,0.05,15
2202,0.0,1,0.05,9
2203,1.0,1,0.05,20
2204,0.0,1,0.05,50
2205,1.0,1,0.05,38
2206,0.0,1,0.05,28
2207,1.0,1,0.05,20
2208,0.0,1,0.05,13
2209,1.0,1,0.05,27
2210,1.0,1,0.05,42
2211,0.0,1,0.05,17
2212,0.0,1,0.05,23
2213,1.0,1,0.05,44
2214,1.0,1,0.05,9
2215,0.0,1,0.05,43
2216,1.0,1,0.05,54
2217,1.0,1,0.05,84
2218,1.0,1,0.05,35
2219,0.0,1,0.05,15
2220,1.0,1,0.05,89
2221,0.0,1,0.05,25
2222,0.0,1,0.05,20
2223,1.0,1,0.05,35
2224,0.0,1,0.05,30
2225,0.0,1,0.05,100
2226,0.0,1,0.05,12
2227,0.0,1,0.05,4
2228,0.0,1,0.05,15
2229,0.0,1,0.05,31
2230,1.0,1,0.05,13
2231,0.0,1,0.05,23
2232,0.0,1,0.05,22
2233,0.0,1,0.05,16
2234,1.0,1,0.05,46
2235,1.0,1,0.05,11
2236,0.0,1,0.05,23
2237,0.0,1,0.05,25
2238,1.0,1,0.05,57
2239,1.0,1,0.05,12
2240,0.0,1,0.05,30
2241,0.0,1,0.05,100
2242,1.0,1,0.05,23
2243,0.0,1,0.05,36
2244,1.0,1,0.05,28
2245,0.0,1,0.05,30
2246,0.0,1,0.05,20
2247,1.0,1,0.05,16
2248,1.0,1,0.05,32
2249,0.0,1,0.05,56
2250,1.0,1,0.05,47
2251,0.0,1,0.05,19
2252,0.0,1,0.05,61
2253,1.0,1,0.05,18
2254,1.0,1,0.05,14
2255,0.0,1,0.05,20
2256,0.0,1,0.05,11
2257,1.0,1,0.05,21
2258,0.0,1,0.05,100
2259,0.0,1,0.05,32
2260,0.0,1,0.05,32
2261,0.0,1,0.05,31
2262,0.0,1,0.05,31
2263,1.0,1,0.05,59
2264,0.0,1,0.05,5
2265,0.0,1,0.05,6
2266,1.0,1,0.05,18
2267,0.0,1,0.05,100
2268,1.0,1,0.05,30
2269,1.0,1,0.05,13
2270,0.0,1,0.05,53
2271,1.0,1,0.05,15
2272,0.0,1,0.05,71
2273,1.0,1,0.05,14
2274,0.0,1,0.05,13
2275,0.0,1,0.05,39
2276,0.0,1,0.05,36
2277,0.0,1,0.05,20
2278,1.0,1,0.05,10
2279,1.0,1,0.05,71
2280,0.0,1,0.05,95
2281,0.0,1,0.05,14
2282,1.0,1,0.05,7
2283,1.0,1,0.05,20
2284,1.0,1,0.05,16
2285,1.0,1,0.05,11
2286,0.0,1,0.05,11
2287,0.0,1,0.05,32
2288,1.0,1,0.05,24
2289,0.0,1,0.05,39
2290,0.0,1,0.05,17
2291,0.0,1,0.05,19
2292,1.0,1,0.05,53
2293,0.0,1,0.05,19
2294,1.0,1,0.05,68
2295,0.0,1,0.05,17
2296,0.0,1,0.05,18
2297,1.0,1,0.05,43
2298,0.0,1,0.05,57
2299,0.0,1,0.05,36
2300,0.0,1,0.05,6
2301,1.0,1,0.05,13
2302,1.0,1,0.05,8
2303,0.0,1,0.05,24
2304,1.0,1,0.05,65
2305,0.0,1,0.05,4
2306,1.0,1,0.05,9
2307,1.0,1,0.05,13
2308,0.0,1,0.05,18
2309,0.0,1,0.05,14
2310,1.0,1,0.05,44
2311,1.0,1,0.05,12
2312,1.0,1,0.05,48
2313,0.0,1,0.05,10
2314,1.0,1,0.05,23
2315,1.0,1,0.05,42
2316,0.0,1,0.05,7
2317,1.0,1,0.05,13
2318,1.0,1,0.05,8
2319,1.0,1,0.05,32
2320,1.0,1,0.05,18
2321,1.0,1,0.05,33
2322,0.0,1,0.05,100
2323,0.0,1,0.05,17
2324,1.0,1,0.05,44
2325,1.0,1,0.05,52
2326,0.0,1,0.05,36
2327,0.0,1,0.05,56
2328,1.0,1,0.05,30
2329,0.0,1,0.05,16
2330,1.0,1,0.05,12
2331,0.0,1,0.05,42
2332,1.0,1,0.05,42
2333,0.0,1,0.05,14
2334,0.0,1,0.05,51
2335,1.0,1,0.05,37
2336,0.0,1,0.05,4
2337,1.0,1,0.05,22
2338,1.0,1,0.05,9
2339,0.0,1,0.05,83
2340,1.0,1,0.05,10
2341,1.0,1,0.05,39
2342,1.0,1,0.05,8
2343,1.0,1,0.05,14
2344,1.0,1,0.05,8
2345,0.0,1,0.05,10
2346,0.0,1,0.05,45
2347,1.0,1,0.05,17
2348,1.0,1,0.05,49
2349,0.0,1,0.05,16
2350,0.0,1,0.05,10
2351,1.0,1,0.05,26
2352,1.0,1,0.05,52
2353,0.0,1,0.05,5
2354,1.0,1,0.05,8
2355,0.0,1,0.05,11
2356,1.0,1,0.05,25
2357,1.0,1,0.05,30
2358,0.0,1,0.05,14
2359,1.0,1,0.05,68
2360,0.0,1,0.05,100
2361,1.0,1,0.05,22
2362,1.0,1,0.05,30
2363,1.0,1,0.05,21
2364,1.0,1,0.05,29
2365,0.0,1,0.05,19
2366,0.0,1,0.05,25
2367,1.0,1,0.05,22
2368,1.0,1,0.05,39
2369,0.0,1,0.05,58
2370,0.0,1,0.05,89
2371,1.0,1,0.05,15
2372,0.0,1,0.05,100
2373,1.0,1,0.05,62
2374,1.0,1,0.05,20
2375,0.0,1,0.05,22
2376,1.0,1,0.05,22
2377,0.0,1,0.05,34
2378,0.0,1,0.05,46
2379,0.0,1,0.05,22
2380,1.0,1,0.05,52
2381,0.0,1,0.05,49
2382,1.0,1,0.05,15
2383,0.0,1,0.05,100
2384,1.0,1,0.05,48
2385,1.0,1,0.05,22
2386,0.0,1,0.05,44
2387,1.0,1,0.05,53
2388,1.0,1,0.05,90
2389,1.0,1,0.05,53
2390,1.0,1,0.05,28
2391,0.0,1,0.05,100
2392,1.0,1,0.05,27
2393,0.0,1,0.05,41
2394,1.0,1,0.05,27
2395,0.0,1,0.05,56
2396,1.0,1,0.05,85
2397,1.0,1,0.05,51
2398,1.0,1,0.05,42
2399,1.0,1,0.05,31
2400,0.0,1,0.05,36
2401,1.0,1,0.05,55
2402,0.0,1,0.05,17
2403,1.0,1,0.05,23
2404,1.0,1,0.05,24
2405,1.0,1,0.05,13
2406,0.0,1,0.05,30
2407,0.0,1,0.05,17
2408,1.0,1,0.05,36
2409,1.0,1,0.05,14
2410,1.0,1,0.05,60
2411,1.0,1,0.05,54
2412,1.0,1,0.05,40
2413,0.0,1,0.05,32
2414,0.0,1,0.05,24
2415,1.0,1,0.05,51
2416,1.0,1,0.05,22
2417,0.0,1,0.05,49
2418,1.0,1,0.05,66
2419,0.0,1,0.05,100
2420,0.0,1,0.05,11
2421,0.0,1,0.05,11
2422,1.0,1,0.05,50
2423,1.0,1,0.05,32
2424,1.0,1,0.05,35
2425,0.0,1,0.05,10
2426,1.0,1,0.05,47
2427,1.0,1,0.05,17
2428,0.0,1,0.05,92
2429,1.0,1,0.05,35
2430,1.0,1,0.05,19
2431,0.0,1,0.05,68
2432,1.0,1,0.05,90
2433,0.0,1,0.05,28
2434,1.0,1,0.05,52
2435,1.0,1,0.05,58
2436,0.0,1,0.05,23
2437,1.0,1,0.05,23
2438,1.0,1,0.05,30
2439,1.0,1,0.05,30
2440,0.0,1,0.05,34
2441,0.0,1,0.05,25
2442,1.0,1,0.05,43
2443,0.0,1,0.05,10
2444,1.0,1,0.05,28
2445,1.0,1,0.05,61
2446,0.0,1,0.05,83
2447,1.0,1,0.05,42
2448,0.0,1,0.05,25
2449,1.0,1,0.05,15
2450,0.0,1,0.05,50
2451,1.0,1,0.05,20
2452,0.0,1,0.05,100
2453,0.0,1,0.05,25
2454,0.0,1,0.05,46
2455,0.0,1,0.05,44
2456,1.0,1,0.05,20
2457,0.0,1,0.05,49
2458,1.0,1,0.05,20
2459,0.0,1,0.05,37
2460,1.0,1,0.05,28
2461,0.0,1,0.05,2
2462,0.0,1,0.05,8
2463,1.0,1,0.05,96
2464,1.0,1,0.05,24
2465,1.0,1,0.05,32
2466,0.0,1,0.05,21
2467,0.0,1,0.05,33
2468,0.0,1,0.05,56
2469,1.0,1,0.05,14
2470,0.0,1,0.05,29
2471,0.0,1,0.05,24
2472,0.0,1,0.05,100
2473,1.0,1,0.05,26
2474,1.0,1,0.05,15
2475,1.0,1,0.05,47
2476,0.0,1,0.05,15
2477,1.0,1,0.05,11
2478,0.0,1,0.05,10
2479,0.0,1,0.05,7
2480,1.0,1,0.05,36
2481,1.0,1,0.05,68
2482,1.0,1,0.05,42
2483,0.0,1,0.05,87
2484,0.0,1,0.05,23
2485,1.0,1,0.05,60
2486,0.0,1,0.05,10
2487,1.0,1,0.05,8
2488,1.0,1,0.05,51
2489,0.0,1,0.05,14
2490,1.0,1,0.05,52
2491,0.0,1,0.05,58
2492,1.0,1,0.05,21
2493,0.0,1,0.05,26
2494,0.0,1,0.05,79
2495,0.0,1,0.05,10
2496,0.0,1,0.05,73
2497,0.0,1,0.05,12
2498,1.0,1,0.05,34
2499,0.0,1,0.05,47
2500,0.0,1,0.05,56
2501,0.0,1,0.05,48
2502,0.0,1,0.05,11
2503,1.0,1,0.05,18
2504,0.0,1,0.05,27
2505,0.0,1,0.05,64
2506,1.0,1,0.05,31
2507,1.0,1,0.05,18
2508,0.0,1,0.05,12
2509,0.0,1,0.05,100
2510,1.0,1,0.05,6
2511,0.0,1,0.05,24
2512,0.0,1,0.05,13
2513,0.0,1,0.05,20
2514,0.0,1,0.05,60
2515,0.0,1,0.05,79
2516,1.0,1,0.05,27
2517,0.0,1,0.05,14
2518,1.0,1,0.05,62
2519,0.0,1,0.05,47
2520,0.0,1,0.05,9
2521,1.0,1,0.05,29
2522,0.0,1,0.05,10
2523,0.0,1,0.05,47
2524,0.0,1,0.05,18
2525,0.0,1,0.05,11
2526,1.0,1,0.05,67
2527,1.0,1,0.05,20
2528,1.0,1,0.05,13
2529,0.0,1,0.05,23
2530,0.0,1,0.05,100
2531,0.0,1,0.05,21
2532,0.0,1,0.05,9
2533,0.0,1,0.05,97
2534,1.0,1,0.05,20
2535,0.0,1,0.05,100
2536,1.0,1,0.05,14
2537,0.0,1,0.05,43
2538,0.0,1,0.05,38
2539,1.0,1,0.05,51
2540,1.0,1,0.05,14
2541,1.0,1,0.05,19
2542,0.0,1,0.05,11
2543,1.0,1,0.05,54
2544,1.0,1,0.05,37
2545,1.0,1,0.05,49
2546,0.0,1,0.05,99
2547,1.0,1,0.05,29
2548,0.0,1,0.05,11
2549,1.0,1,0.05,20
2550,0.0,1,0.05,40
2551,0.0,1,0.05,25
2552,0.0,1,0.05,2
2553,1.0,1,0.05,10
2554,0.0,1,0.05,19
2555,1.0,1,0.05,7
2556,1.0,1,0.05,15
2557,1.0,1,0.05,16
2558,0.0,1,0.05,19
2559,1.0,1,0.05,11
2560,0.0,1,0.05,11
2561,1.0,1,0.05,16
2562,1.0,1,0.05,22
2563,1.0,1,0.05,63
2564,0.0,1,0.05,63
2565,1.0,1,0.05,33
2566,1.0,1,0.05,17
2567,1.0,1,0.05,20
2568,1.0,1,0.05,14
2569,0.0,1,0.05,100
2570,0.0,1,0.05,69
2571,0.0,1,0.05,63
2572,1.0,1,0.05,100
2573,1.0,1,0.05,11
2574,0.0,1,0.05,45
2575,1.0,1,0.05,71
2576,0.0,1,0.05,13
2577,1.0,1,0.05,50
2578,1.0,1,0.05,44
2579,1.0,1,0.05,13
2580,1.0,1,0.05,20
2581,0.0,1,0.05,29
2582,1.0,1,0.05,22
2583,1.0,1,0.05,83
2584,1.0,1,0.05,91
2585,1.0,1,0.05,12
2586,1.0,1,0.05,35
2587,1.0,1,0.05,28
2588,1.0,1,0.05,27
2589,1.0,1,0.05,22
2590,0.0,1,0.05,11
2591,0.0,1,0.05,25
2592,1.0,1,0.05,39
2593,1.0,1,0.05,36
2594,0.0,1,0.05,20
2595,1.0,1,0.05,24
2596,0.0,1,0.05,10
2597,0.0,1,0.05,32
2598,0.0,1,0.05,35
2599,0.0,1,0.05,8
2600,1.0,1,0.05,40
2601,1.0,1,0.05,40
2602,1.0,1,0.05,18
2603,0.0,1,0.05,31
2604,1.0,1,0.05,20
2605,1.0,1,0.05,72
2606,1.0,1,0.05,78
2607,0.0,1,0.05,25
2608,0.0,1,0.05,53
2609,0.0,1,0.05,12
2610,1.0,1,0.05,21
2611,0.0,1,0.05,3
2612,1.0,1,0.05,40
2613,0.0,1,0.05,22
2614,1.0,1,0.05,13
2615,0.0,1,0.05,9
2616,1.0,1,0.05,15
2617,0.0,1,0.05,28
2618,0.0,1,0.05,100
2619,0.0,1,0.05,28
2620,0.0,1,0.05,37
2621,0.0,1,0.05,55
2622,0.0,1,0.05,6
2623,0.0,1,0.05,100
2624,1.0,1,0.05,30
2625,1.0,1,0.05,57
2626,0.0,1,0.05,54
2627,1.0,1,0.05,72
2628,1.0,1,0.05,92
2629,1.0,1,0.05,30
2630,1.0,1,0.05,87
2631,1.0,1,0.05,20
2632,1.0,1,0.05,18
2633,0.0,1,0.05,67
2634,0.0,1,0.05,8
2635,1.0,1,0.05,45
2636,0.0,1,0.05,16
2637,1.0,1,0.05,21
2638,0.0,1,0.05,5
2639,1.0,1,0.05,86
2640,0.0,1,0.05,15
2641,1.0,1,0.05,45
2642,1.0,1,0.05,25
2643,0.0,1,0.05,4
2644,0.0,1,0.05,33
2645,1.0,1,0.05,33
2646,1.0,1,0.05,52
2647,0.0,1,0.05,35
2648,1.0,1,0.05,28
2649,0.0,1,0.05,24
2650,0.0,1,0.05,31
2651,0.0,1,0.05,31
2652,1.0,1,0.05,36
2653,1.0,1,0.05,29
2654,1.0,1,0.05,19
2655,0.0,1,0.05,19
2656,0.0,1,0.05,29
2657,0.0,1,0.05,19
2658,1.0,1,0.05,18
2659,0.0,1,0.05,57
2660,0.0,1,0.05,10
2661,1.0,1,0.05,22
2662,1.0,1,0.05,15
